Title,Prices,Item_url,Image_url,Category
Dorothy Perkins Pink Dress Size 16,$4.07 ,https://www.ebay.com/itm/393450517520?hash=item5b9b7a7410:g:LOUAAOSw~wZg9ErB,https://i.ebayimg.com/thumbs/images/g/LOUAAOSw~wZg9ErB/s-l225.jpg,Dress
shein mini dress,$1.91 ,https://www.ebay.com/itm/174840440787?hash=item28b54d67d3:g:3g8AAOSw2vpg5hLN,https://i.ebayimg.com/thumbs/images/g/3g8AAOSw2vpg5hLN/s-l225.jpg,Dress
Red White Summer Dress Cold Shoulder Wrap Size 10 BNWT pink Boutique,$1.35 ,https://www.ebay.com/itm/304073653838?hash=item46cc33be4e:g:r-wAAOSwHGxg9sB7,https://i.ebayimg.com/thumbs/images/g/r-wAAOSwHGxg9sB7/s-l225.jpg,Dress
Ladies stretch navy blue cold shoulder tunic/dress size 22 Dorothy Perkins new,$7.49 ,https://www.ebay.com/itm/114897160786?hash=item1ac0678a52:g:J~sAAOSwAFFg9H4P,https://i.ebayimg.com/thumbs/images/g/J~sAAOSwAFFg9H4P/s-l225.jpg,Dress
Joules Etty Broderie Navy Dress UK 10,$6.79 ,https://www.ebay.com/itm/274870856339?hash=item3fff946a93:g:9nUAAOSwxOlg8sly,https://i.ebayimg.com/thumbs/images/g/9nUAAOSwxOlg8sly/s-l225.jpg,Dress
Ladies M&S Long /maxi Green Stretch Summer Dress Size 16,$1.63 ,https://www.ebay.com/itm/194249282758?hash=item2d3a28d4c6:g:F5gAAOSwEylg9yFx,https://i.ebayimg.com/thumbs/images/g/F5gAAOSwEylg9yFx/s-l225.jpg,Dress
M&S BLUE DRESS SIZE 16,$9.19 ,https://www.ebay.com/itm/255058518635?hash=item3b62ac226b:g:FXsAAOSwPzdg6ySd,https://i.ebayimg.com/thumbs/images/g/FXsAAOSwPzdg6ySd/s-l225.jpg,Dress
Topshop Black Lace V-neck Midi Dress - Size 6,$20.42 ,https://www.ebay.com/itm/334080108835?hash=item4dc8b9e923:g:aYkAAOSw7qhg8qa2,https://i.ebayimg.com/thumbs/images/g/aYkAAOSw7qhg8qa2/s-l225.jpg,Dress
Dorothy Perkins Billie & Blossom Dress Size 14,$10.89 ,https://www.ebay.com/itm/304071553131?hash=item46cc13b06b:g:yssAAOSwsJBg9IZR,https://i.ebayimg.com/thumbs/images/g/yssAAOSwsJBg9IZR/s-l225.jpg,Dress
Sportsgirl Wrap Dress Size 16 Blue Floral,$7.32 ,https://www.ebay.com/itm/224541041342?hash=item3447b062be:g:bPUAAOSwPcJg3m~B,https://i.ebayimg.com/thumbs/images/g/bPUAAOSwPcJg3m~B/s-l225.jpg,Dress
